最大值,最小值,极差,均值,整流均值,均方根,能量对数,方差,标准差,峭度,偏度,裕度,波形特征,峰值因子1,峰值因子2,差分-最大值,差分-最小值,差分-极差,差分-均值,差分-整流均值,差分-均方根,差分-能量对数,差分-方差,差分-标准差,差分-峭度,差分-偏度,差分-裕度,差分-波形特征,差分-峰值因子1,差分-峰值因子2,LL能量,LH能量,HL能量,HH能量,信息熵,信息量,奇异值0,奇异值1,奇异值2,奇异值3,lable
-0.045238,-1.118517,1.073279,-0.426337,0.426337,0.590309,7.538176,0.166702,0.414622,2.56866,-0.497225,-0.14077,1.384607,-0.076634,-0.106109,0.067858,-1.041612,1.10947,-0.01601,0.052978,0.186183,0.555965,0.034408,0.188462,30.614889,-52.682614,2.748001,3.514333,0.364469,1.280865,12.514076,0.376677,0.072756,0.205257,0.351592,11.90631,3.537526,0.61373,0.453053,0.269732,3
-0.300835,-2.316201,2.015366,-0.743999,0.743999,0.871219,8.446651,0.205488,0.460337,3.519146,-2.386834,-0.432932,1.170995,-0.345304,-0.404349,0.071251,-2.015366,2.086617,-0.039018,0.089699,0.357817,6.210652,0.126511,0.361375,31.450265,-53.532722,1.924337,3.989084,0.199127,0.794334,43.040853,1.441687,0.536428,0.144992,0.327382,41.070408,6.561368,1.20149,0.738387,0.351595,3
-0.300835,-2.316201,2.015366,-1.777248,1.777248,1.974093,14.001888,0.738433,0.872645,1.349193,1.019681,-0.186415,1.110758,-0.152391,-0.16927,0.061072,-2.015366,2.076438,-0.052872,0.074219,0.356921,6.144457,0.124597,0.358631,31.767236,-53.63139,5.611042,4.809017,0.171108,0.822861,141.155233,1.044871,0.15449,0.312888,0.097199,139.667519,11.880877,1.022189,0.559364,0.393051,3
-0.334763,-2.316201,1.981438,-1.541015,1.541015,1.696276,12.331222,0.502625,0.719953,1.499982,0.353869,-0.232448,1.100752,-0.197352,-0.217235,0.398097,0,0.398097,0.06192,0.06192,0.094187,-7.788805,0.005037,0.072108,10.426291,32.267072,9.288417,1.521109,4.226667,6.429222,95.244991,0.031131,0.01054,0.021543,0.00893,95.181835,9.759354,0.176439,0.146777,0.102664,3
-0.0475,-0.992981,0.945481,-0.325819,0.325819,0.445566,4.974148,0.092371,0.308639,3.272654,-1.004282,-0.181796,1.367528,-0.106606,-0.145787,0.126667,-0.870837,0.997504,0.00159,0.058068,0.159702,-0.744853,0.025502,0.162249,27.648271,-50.63343,3.846046,2.750272,0.793147,2.18137,7.360683,0.165411,0.097914,0.295668,0.470163,6.856849,2.714644,0.545907,0.397778,0.306831,3
-0.0475,-0.942087,0.894587,-0.29895,0.29895,0.404367,4.019426,0.074142,0.276512,3.257129,-1.011662,-0.195895,1.352627,-0.117467,-0.15889,0.099524,-0.870837,0.970361,-0.000071,0.056407,0.1589,-0.788114,0.025249,0.161443,28.201908,-51.171159,3.152611,2.81706,0.626329,1.764407,5.19316,0.031016,0.091697,0.108436,0.315097,4.975757,2.278851,0.329296,0.302815,0.176113,3
-0.049762,-2.316201,2.266439,-0.918166,0.918166,1.401128,15.811461,1.12013,1.074771,2.715731,-0.558097,-0.085094,1.526007,-0.035516,-0.054197,0.047501,-2.252867,2.300368,-0.062945,0.080475,0.39861,7.09068,0.154928,0.399907,31.885952,-53.755235,3.452528,4.953241,0.119167,0.590261,78.962661,1.32521,0.191185,0.381332,0.187737,77.13344,8.886094,1.151177,0.617521,0.437247,3
-1.402387,-2.316201,0.913814,-2.122944,2.122944,2.142999,4.64106,0.085552,0.297027,1.061353,1.23889,-0.664073,1.009447,-0.654404,-0.660586,0.113096,0,0.113096,0.028557,0.028557,0.048051,-13.068889,0.001493,0.039263,3.419624,8.417718,10.332899,1.682644,2.353679,3.960403,157.55018,0.002247,0.000443,0.004256,0.000755,157.543235,12.5519,0.065236,0.047394,0.021027,3
-0.068988,-2.113759,2.044771,-0.805721,0.805721,1.077077,12.402197,0.510907,0.72586,2.626665,-0.573539,-0.109022,1.336785,-0.064051,-0.085623,0.529288,-0.006786,0.536074,0.063687,0.064111,0.109669,-5.795356,0.007971,0.09071,17.106403,43.697841,10.60228,1.710607,4.826233,8.255786,38.014249,0.089732,0.014401,0.008639,0.031847,37.902029,6.16558,0.299351,0.120004,0.092886,3
-0.050893,-2.274355,2.223462,-0.758187,0.758187,1.20966,14.805008,0.888429,0.95718,2.999052,-0.714976,-0.109774,1.595464,-0.042072,-0.067125,0.110834,-2.110367,2.221201,-0.054533,0.089522,0.374859,6.573835,0.137545,0.376805,31.391975,-53.122654,3.584994,4.187317,0.295669,1.238059,58.600696,0.263253,0.551344,0.479939,0.183311,57.344218,7.65511,0.74252,0.692769,0.51308,3
-0.628812,-2.274355,1.645543,-1.536971,1.536971,1.620644,9.538227,0.264207,0.521981,1.33557,0.273153,-0.422278,1.05444,-0.388001,-0.409124,0.126667,-0.080298,0.206965,0.048596,0.063864,0.073323,-10.018161,0.003015,0.055785,1.837884,-5.563255,2.187707,1.148117,1.72752,1.983395,87.75208,0.033979,0.00556,0.011206,0.007754,87.701379,9.36761,0.184287,0.105759,0.07453,3
-0.628812,-2.316201,1.687389,-1.837532,1.837532,1.954441,11.785925,0.443317,0.676144,1.30462,0.775304,-0.35676,1.063623,-0.321735,-0.342205,0.126667,-1.687389,1.814056,-0.028592,0.078283,0.301795,4.744455,0.090262,0.305244,30.542214,-52.427965,6.6747,3.855151,0.419713,1.618056,138.524275,0.991799,0.212683,0.137818,0.088483,137.202349,11.769634,0.995891,0.461178,0.371234,3
-0.853873,-2.316201,1.462328,-1.679506,1.679506,1.762557,9.880395,0.285865,0.542954,1.325421,0.117489,-0.522507,1.049449,-0.484451,-0.508407,0.110833,-0.038452,0.149285,0.045698,0.049444,0.059888,-13.054784,0.001498,0.039327,1.875045,-3.451675,2.991385,1.211222,1.850682,2.241586,104.771324,0.003987,0.004561,0.003694,0.001879,104.759085,10.235787,0.068388,0.063216,0.05971,3
-0.399228,-1.257625,0.858397,-0.750202,0.750202,0.789468,3.133206,0.060456,0.249691,1.403357,-0.374975,-0.54678,1.05234,-0.505693,-0.532161,0.101787,-0.038452,0.140239,0.026825,0.035731,0.043925,-13.98329,0.00121,0.03534,2.585366,0.990261,3.269073,1.229327,2.317277,2.84869,20.929484,0.00612,0.005729,0.003724,0.009955,20.913926,4.574885,0.077666,0.075691,0.061024,3
-0.352859,-2.316201,1.963342,-1.570694,1.570694,1.779664,13.770516,0.700122,0.849706,1.51985,0.507039,-0.247978,1.133043,-0.198273,-0.224652,0.114226,-1.963342,2.077568,-0.036862,0.090441,0.349759,6.01626,0.120973,0.353377,31.029079,-52.98354,3.785341,3.867255,0.326585,1.262986,112.269173,1.306838,0.252622,0.679804,0.164959,110.093206,10.595715,1.14317,0.824501,0.502613,3
-0.875361,-2.316201,1.44084,-1.864058,1.864058,1.926299,9.046371,0.235917,0.493244,1.198641,0.704919,-0.478932,1.03339,-0.454426,-0.4696,0.13006,-1.44084,1.5709,0,0.092173,0.26216,3.560719,0.068728,0.266355,28.520738,-51.683424,2.865143,2.84422,0.496109,1.411042,137.400314,0.766648,0.152073,0.101679,0.070561,136.391924,11.721789,0.875574,0.389966,0.31887,3
-0.625135,-1.331808,0.706673,-1.10737,1.10737,1.127143,1.771538,0.044185,0.213462,1.112141,0.941467,-0.5703,1.017857,-0.554619,-0.564522,0.078142,-0.071347,0.149489,-0.0172,0.034399,0.039938,-13.673734,0.001299,0.036622,2.102865,11.474862,2.544782,1.161018,1.956569,2.271611,46.268049,0.005724,0.003904,0.004381,0.004449,46.254046,6.802064,0.075524,0.066653,0.061907,3
-0.587762,-1.304629,0.716867,-1.097589,1.097589,1.118492,1.976811,0.046324,0.218566,1.118537,0.938418,-0.54139,1.019045,-0.525495,-0.535503,0.587763,-0.081539,0.669302,-0.000849,0.052873,0.112152,-3.814726,0.012577,0.113943,23.61678,44.803595,15.867374,2.121152,5.240772,11.116473,46.091526,0.115577,0.021975,0.010233,0.034143,45.944515,6.789075,0.339958,0.148225,0.101159,3
-0.567378,-1.345398,0.77802,-1.089764,1.089764,1.113831,2.564321,0.053034,0.233862,1.136088,0.873037,-0.527328,1.022085,-0.509393,-0.520643,0.608147,-0.081539,0.689686,0.001168,0.054041,0.115874,-3.531336,0.013425,0.117722,23.752631,44.377647,16.409933,2.14419,5.248346,11.25345,43.869708,0.011059,0.03882,0.068256,0.03031,43.752033,6.623423,0.261257,0.197025,0.105031,3
-0.567378,-1.314821,0.747443,-1.088014,1.088014,1.111783,2.502761,0.052288,0.23221,1.134222,0.892533,-0.52811,1.021846,-0.510331,-0.52148,0.067949,-0.081539,0.149488,-0.019217,0.033444,0.040231,-13.844222,0.001249,0.03591,2.210488,3.536086,2.368804,1.202935,1.688982,2.031736,45.076196,0.006185,0.002488,0.002787,0.003772,45.06474,6.713882,0.078589,0.052772,0.049883,3
-0.63193,-1.314821,0.682891,-1.10284,1.10284,1.123447,1.934895,0.045879,0.217514,1.118272,0.868867,-0.579109,1.018686,-0.562492,-0.573003,0.546992,-0.091731,0.638723,-0.001593,0.050431,0.104849,-4.400294,0.010991,0.106515,23.200761,44.239174,14.86962,2.079058,5.216926,10.846291,46.680113,0.116132,0.027172,0.054179,0.045021,46.483827,6.832285,0.340778,0.232761,0.164839,3
-0.601352,-1.345398,0.744046,-1.112414,1.112414,1.134325,2.240807,0.049227,0.225312,1.122553,0.913928,-0.546729,1.019696,-0.530141,-0.540583,0.60475,-0.091731,0.696481,0.001168,0.05213,0.114783,-3.613548,0.013174,0.116613,24.122305,44.920246,16.836785,2.201852,5.268657,11.600806,45.366721,0.111506,0.023144,0.019218,0.03641,45.213666,6.735485,0.33388,0.152132,0.138626,3
-0.601352,-1.318219,0.716867,-1.111591,1.111591,1.132714,2.077202,0.047407,0.221107,1.116571,1.003892,-0.546956,1.019003,-0.530895,-0.540983,0.60475,-0.071347,0.676097,-0.001805,0.053404,0.114317,-3.649519,0.013065,0.116131,24.504378,46.364959,15.589642,2.140598,5.290136,11.324051,46.843608,0.057227,0.018448,0.013135,0.02228,46.755048,6.844252,0.255631,0.122491,0.090972,3
-0.59116,-1.321616,0.730456,-1.107884,1.107884,1.130216,2.306854,0.049981,0.227031,1.124157,0.937781,-0.539826,1.020157,-0.52305,-0.533594,0.56398,-0.084937,0.648917,-0.002336,0.052448,0.108931,-4.069572,0.011861,0.110649,22.525602,43.78076,15.28975,2.076922,5.177398,10.75305,47.132267,0.136123,0.015281,0.083452,0.051258,46.899118,6.865295,0.368946,0.288878,0.123616,3
-0.570775,-1.352193,0.781418,-1.114679,1.114679,1.139614,2.816986,0.056211,0.240764,1.134951,0.951419,-0.518784,1.02237,-0.500849,-0.512053,0.59116,-0.074745,0.665905,0.002442,0.052767,0.11252,-3.788101,0.012655,0.114293,23.851675,44.432189,15.745746,2.13239,5.253841,11.203241,45.712763,0.105045,0.018473,0.010358,0.03158,45.579527,6.761125,0.324029,0.135912,0.101772,3
-0.570775,-1.369181,0.798406,-1.112929,1.112929,1.13827,2.881082,0.057047,0.242548,1.139417,0.879263,-0.519678,1.022769,-0.501441,-0.512858,0.59116,-0.125707,0.716867,-0.001805,0.054466,0.113687,-3.697505,0.012921,0.115491,22.921674,43.694325,15.234442,2.087311,5.199896,10.8538,47.105833,0.049839,0.020665,0.007834,0.019807,47.027689,6.863387,0.241794,0.122555,0.067829,3
-0.61834,-1.369181,0.750841,-1.131461,1.131461,1.15101,1.814271,0.044622,0.214514,1.108449,0.971555,-0.551917,1.017278,-0.537215,-0.546497,0.560582,-0.125707,0.686289,0.001274,0.053085,0.109192,-4.047363,0.011921,0.110932,21.809184,41.041733,15.112325,2.056916,5.133894,10.55999,48.479471,0.12579,0.012269,0.027418,0.036223,48.3149,6.96272,0.354666,0.165581,0.110765,3
-0.570775,-1.40995,0.839175,-1.136814,1.136814,1.161609,2.876707,0.056989,0.242426,1.132517,0.945936,-0.508507,1.021811,-0.491366,-0.502083,0.638725,-0.074744,0.713469,0.001168,0.059987,0.121929,-3.088844,0.014865,0.123875,23.570465,44.396549,14.255663,2.03261,5.238481,10.64779,47.178937,0.147094,0.030665,0.091441,0.058226,46.911917,6.868695,0.383491,0.302391,0.175114,3
-0.570775,-1.375976,0.805201,-1.132387,1.132387,1.157177,2.858947,0.056757,0.24193,1.134138,0.906587,-0.510489,1.021891,-0.493248,-0.504046,0.638725,-0.088334,0.727059,-0.001911,0.053722,0.120047,-3.224714,0.014408,0.121952,25.072982,47.109349,17.135472,2.234572,5.320638,11.889346,48.968431,0.021319,0.061207,0.068478,0.034524,48.818071,6.99779,0.263874,0.246997,0.140486,3
-0.611545,-1.375976,0.764431,-1.141962,1.141962,1.163895,2.358065,0.050574,0.228374,1.121302,0.864157,-0.541411,1.019206,-0.52543,-0.535521,0.597955,-0.084937,0.682892,0.001274,0.052448,0.113771,-3.690539,0.012942,0.115584,23.899999,44.784222,16.223355,2.169195,5.255782,11.400816,49.794314,0.009637,0.05316,0.048103,0.025761,49.683766,7.056509,0.230566,0.219321,0.09815,3
-0.890137,-1.389565,0.499428,-1.175525,1.175525,1.188268,0.107794,0.030123,0.176251,1.078431,0.433587,-0.761552,1.010841,-0.749104,-0.757225,0.176669,-0.095129,0.271798,0.001593,0.034081,0.050332,-10.778112,0.002531,0.051112,5.991675,11.911318,7.070837,1.476832,3.510085,5.183807,49.284008,0.018281,0.0027,0.003117,0.006587,49.25993,7.020258,0.135159,0.055829,0.051931,3
-0.890137,-1.284244,0.394107,-1.097589,1.097589,1.103847,-3.290058,0.013776,0.11919,1.043142,0.352797,-0.813377,1.005701,-0.806396,-0.810993,0.176669,-0.06795,0.244619,0.005733,0.031639,0.046923,-11.448168,0.002169,0.047317,7.332853,14.822589,7.281648,1.483087,3.765058,5.583911,43.637676,0.019435,0.002639,0.002175,0.007316,43.613449,6.605906,0.138263,0.05137,0.046614,3
-0.608147,-1.328411,0.720264,-1.052495,1.052495,1.069066,0.778912,0.035157,0.190409,1.106583,0.669164,-0.582856,1.015745,-0.568858,-0.577815,0.28199,-0.084937,0.366927,-0.002123,0.044804,0.065972,-8.427873,0.004348,0.066993,10.822232,24.304372,7.680928,1.472464,4.274363,6.293845,42.96335,0.007099,0.013007,0.01342,0.01037,42.929859,6.554644,0.115861,0.114028,0.084252,3
-0.63193,-1.420143,0.788213,-1.168833,1.168833,1.191606,2.622898,0.053754,0.235444,1.123386,0.840431,-0.54667,1.019483,-0.530318,-0.54065,0.611544,-0.098526,0.71007,0.002017,0.053829,0.116696,-3.470796,0.013614,0.118546,23.622271,44.050435,16.604104,2.167917,5.240488,11.360944,49.391547,0.006365,0.056839,0.052221,0.026665,49.276512,7.027918,0.238411,0.22852,0.079275,3
-0.63193,-1.392963,0.761033,-1.156993,1.156993,1.17899,2.427036,0.051384,0.230194,1.121247,0.824491,-0.552092,1.019012,-0.535993,-0.546183,0.611544,-0.101924,0.713468,-0.00223,0.056589,0.118393,-3.345637,0.014012,0.120266,22.321614,42.978127,15.643795,2.092152,5.165373,10.806747,51.077539,0.112585,0.048205,0.064761,0.047314,50.853354,7.146884,0.33492,0.254481,0.219553,3
-0.61834,-1.392963,0.774623,-1.154008,1.154008,1.17887,2.953053,0.058,0.244566,1.133399,0.864907,-0.542492,1.021544,-0.524519,-0.53582,0.631929,-0.098527,0.730456,-0.000849,0.056908,0.119983,-3.228409,0.014395,0.1219,24.08582,45.408948,15.024254,2.108389,5.266802,11.10447,51.124879,0.108258,0.029039,0.018711,0.03342,50.969597,7.150167,0.329027,0.170384,0.136787,3
-0.648917,-1.40995,0.761033,-1.171304,1.171304,1.193771,2.572789,0.053137,0.23409,1.118842,0.950699,-0.560151,1.019182,-0.543586,-0.554013,0.570775,-0.108719,0.679494,0.000531,0.053829,0.110184,-3.968349,0.01214,0.111946,22.575206,42.571267,14.74008,2.046937,5.180199,10.603541,49.410757,0.082255,0.030757,0.01453,0.029099,49.283702,7.029281,0.286776,0.175357,0.120512,3
-0.648917,-1.426938,0.778021,-1.174495,1.174495,1.197794,2.743735,0.055271,0.238743,1.123665,0.898362,-0.558821,1.019837,-0.54176,-0.552507,0.570775,-0.108719,0.679494,-0.000956,0.054678,0.110384,-3.952859,0.012184,0.112146,22.410224,42.682235,14.504296,2.018789,5.170836,10.438824,52.986384,0.114177,0.019947,0.025679,0.032965,52.827327,7.279178,0.337834,0.160258,0.141185,3
-0.60475,-1.426938,0.822188,-1.169348,1.169348,1.194196,3.007334,0.058729,0.246099,1.131828,0.875254,-0.523539,1.021249,-0.506408,-0.517169,0.672699,-0.088335,0.761034,0.001593,0.062322,0.128399,-2.640036,0.016484,0.130444,23.587738,44.169721,14.756319,2.060245,5.23912,10.793871,51.64348,0.136562,0.050247,0.082199,0.054424,51.376404,7.18634,0.369543,0.2867,0.224154,3
-0.676097,-1.440528,0.764431,-1.193748,1.193748,1.214658,2.339766,0.050362,0.227893,1.11161,0.890114,-0.572016,1.017517,-0.556615,-0.566365,0.57757,-0.074744,0.652314,0.001593,0.054041,0.110141,-3.972514,0.012129,0.111892,23.664899,44.315917,14.174582,2.038108,5.243896,10.687626,50.761878,0.132297,0.029881,0.061725,0.046635,50.539394,7.124738,0.363717,0.248444,0.17286,3
-0.676097,-1.460912,0.784815,-1.20044,1.20044,1.222658,2.62957,0.053837,0.235625,1.118919,0.811591,-0.569123,1.018508,-0.552973,-0.563208,0.57757,-0.074744,0.652314,0.000106,0.051918,0.109151,-4.050053,0.011914,0.110898,24.527082,45.901838,14.881485,2.102392,5.291468,11.124738,55.496601,0.010892,0.041568,0.04702,0.02139,55.397372,7.449604,0.216856,0.203864,0.104359,3
-0.625135,-1.460912,0.835777,-1.184482,1.184482,1.211595,3.445566,0.064965,0.258834,1.143198,0.785002,-0.534746,1.02289,-0.51596,-0.527771,0.645519,-0.105322,0.750841,0.001593,0.054253,0.122169,-3.072154,0.014923,0.124113,24.409444,45.240746,17.559214,2.251818,5.283832,11.898228,53.123468,0.180255,0.021494,0.027532,0.044101,52.895803,7.288585,0.424561,0.165931,0.1466,3
-0.655712,-1.457515,0.801803,-1.199101,1.199101,1.222,2.757046,0.05544,0.239109,1.120875,0.861373,-0.552816,1.019097,-0.536589,-0.546836,0.59116,-0.105322,0.696482,0.001274,0.054997,0.113727,-3.693927,0.012932,0.115539,22.876228,42.981844,15.013441,2.067885,5.198084,10.749042,51.101144,0.185572,0.023954,0.024653,0.046347,50.868727,7.148517,0.430671,0.161568,0.149842,3
-0.655712,-1.440528,0.784816,-1.1886,1.1886,1.211847,2.785292,0.055802,0.239888,1.125131,0.79181,-0.557803,1.019558,-0.541085,-0.551668,0.59116,-0.08154,0.6727,-0.001062,0.05075,0.111723,-3.84813,0.012481,0.113506,24.532576,46.235412,16.687595,2.201458,5.291284,11.648537,54.62481,0.091426,0.018896,0.012635,0.025401,54.502292,7.390861,0.302334,0.137463,0.112398,3
-0.61834,-1.46431,0.84597,-1.181496,1.181496,1.207283,3.214593,0.0616,0.252042,1.139458,0.725126,-0.529866,1.021826,-0.512175,-0.523353,0.601352,-0.078142,0.679494,0.000956,0.052767,0.114222,-3.655944,0.013046,0.116045,24.05291,45.116937,15.883418,2.164645,5.264776,11.396372,52.733134,0.008313,0.043306,0.063631,0.025208,52.618248,7.261759,0.252251,0.2081,0.091157,3
-0.682892,-1.488092,0.8052,-1.211867,1.211867,1.235676,2.97337,0.058272,0.245139,1.126521,0.756796,-0.569772,1.019646,-0.552647,-0.563504,0.56398,-0.064552,0.628532,0.002973,0.054572,0.10804,-4.142211,0.011664,0.109727,23.239787,43.417715,13.552002,1.979778,5.220101,10.334639,51.786682,0.01558,0.055031,0.054346,0.02782,51.662147,7.196305,0.243099,0.225173,0.122624,3
-0.682892,-1.481297,0.798405,-1.203425,1.203425,1.227743,3.036122,0.05912,0.246916,1.129059,0.773505,-0.573972,1.020207,-0.556218,-0.567457,0.56398,-0.088334,0.652314,-0.000212,0.054572,0.108775,-4.080021,0.011832,0.110516,22.63642,43.17068,13.760125,1.993251,5.184813,10.334633,55.759553,0.114503,0.019657,0.068843,0.039424,55.557612,7.467232,0.338383,0.262375,0.140202,3
-0.652314,-1.46431,0.811996,-1.205896,1.205896,1.231392,3.252501,0.06214,0.253144,1.131807,0.854487,-0.54754,1.021142,-0.529737,-0.540937,0.63193,-0.091732,0.723662,0.001593,0.053404,0.11972,-3.248033,0.01433,0.121625,24.311812,45.393061,17.366619,2.241782,5.278388,11.832995,54.51759,0.090105,0.028566,0.020781,0.028934,54.378666,7.383603,0.300165,0.169011,0.14415,3
-0.662507,-1.511874,0.849367,-1.227619,1.227619,1.249756,2.709863,0.054841,0.237813,1.113825,0.917304,-0.54525,1.018032,-0.530109,-0.539668,0.587762,-0.091731,0.679493,0.00276,0.054572,0.113036,-3.748871,0.01277,0.11481,22.905678,42.887156,14.90733,2.071328,5.199776,10.770444,52.614104,0.091716,0.055185,0.01016,0.032953,52.457729,7.25356,0.303949,0.236736,0.092767,3
-0.662507,-1.511874,0.849367,-1.210323,1.210323,1.234468,3.02945,0.059029,0.246726,1.127216,0.794041,-0.553602,1.019949,-0.536674,-0.54738,0.587762,-0.091732,0.679494,-0.001486,0.059668,0.114768,-3.614904,0.01317,0.116595,21.569838,41.865777,12.704222,1.923447,5.121291,9.850529,56.489074,0.151235,0.023536,0.014254,0.035289,56.301096,7.515925,0.388837,0.153392,0.11939,3
-0.958087,-1.511874,0.553787,-1.257579,1.257579,1.270702,0.52732,0.033178,0.184973,1.076446,0.370348,-0.766017,1.010435,-0.753983,-0.76185,0.200451,-0.088335,0.288786,0.000849,0.043318,0.058248,-9.505875,0.003392,0.059174,5.358092,12.043421,5.549723,1.344674,3.441319,4.627453,57.581254,0.026633,0.006158,0.009607,0.009684,57.5389,7.588231,0.163202,0.098028,0.078431,3
-0.703276,-1.342001,0.638725,-1.120856,1.120856,1.131852,-0.741886,0.02477,0.159826,1.068994,0.717154,-0.630781,1.00981,-0.62135,-0.627445,0.220836,-0.064552,0.285388,0.006795,0.035886,0.053287,-10.349334,0.002793,0.053698,9.884336,19.792277,7.54095,1.484914,4.144249,6.153853,43.769344,0.005782,0.011568,0.003613,0.006651,43.748395,6.615841,0.108858,0.076887,0.056488,3
-0.703276,-1.494887,0.791611,-1.142271,1.142271,1.162243,1.9489,0.046027,0.217865,1.126245,0.273885,-0.621443,1.017485,-0.605102,-0.615682,0.220836,-0.074745,0.295581,-0.009131,0.042893,0.059048,-9.491635,0.003403,0.059271,6.824201,19.416593,6.471685,1.376632,3.739947,5.148532,51.06677,0.029031,0.007245,0.003265,0.009943,51.027277,7.146103,0.170337,0.085125,0.057106,3
-0.665904,-1.511874,0.84597,-1.225251,1.225251,1.249497,3.100346,0.060001,0.248748,1.126694,0.781223,-0.549599,1.019788,-0.532938,-0.543484,0.655712,-0.095129,0.750841,0.003185,0.054996,0.123296,-2.994547,0.015192,0.125227,25.028758,45.931427,17.256299,2.241888,5.3182,11.922809,55.401691,0.135789,0.031502,0.094536,0.049675,55.141606,7.443231,0.368492,0.307467,0.177486,3
-0.713469,-1.505079,0.79161,-1.243577,1.243577,1.264813,2.583381,0.053267,0.234375,1.111827,0.774374,-0.579225,1.017076,-0.564091,-0.573723,0.553788,-0.088334,0.642122,0.002017,0.05128,0.10658,-4.258694,0.011355,0.108266,22.835544,42.900912,15.200027,2.078367,5.196005,10.799206,54.946905,0.054269,0.051484,0.104766,0.04189,54.73749,7.412641,0.32651,0.233567,0.221392,3
-0.713469,-1.505079,0.79161,-1.240592,1.240592,1.263198,2.84703,0.056601,0.241599,1.118805,0.751962,-0.581002,1.018222,-0.564812,-0.575104,0.553788,-0.074744,0.628532,0,0.050325,0.105711,-4.328185,0.011175,0.107403,23.58038,44.687158,15.534339,2.100573,5.238681,11.004232,59.160062,0.007701,0.040872,0.037925,0.017818,59.073744,7.691558,0.202168,0.194737,0.087753,3
-0.665904,-1.508477,0.842573,-1.233694,1.233694,1.259939,3.477573,0.065445,0.25979,1.134343,0.792119,-0.546343,1.021274,-0.528521,-0.539764,0.652315,-0.078142,0.730457,0.001911,0.055846,0.123024,-3.011893,0.015131,0.124977,24.732367,45.886612,17.09763,2.202909,5.302354,11.680604,56.301271,0.161274,0.026944,0.024531,0.039652,56.089806,7.503418,0.401573,0.164139,0.156621,3
